id,time,S,I,R
11,31,5,3350,1645
11,32,3,3262,1735
11,33,1,3185,1814
11,34,0,3100,1900
11,35,0,3011,1989
11,36,0,2932,2068
11,37,0,2859,2141
11,38,0,2786,2214
11,39,0,2705,2295
11,40,0,2630,2370
11,41,0,2558,2442
11,42,0,2472,2528
11,43,0,2412,2588
11,44,0,2347,2653
11,45,0,2282,2718
11,46,0,2218,2782
11,47,0,2150,2850
11,48,0,2100,2900
11,49,0,2051,2949
11,50,0,2001,2999
11,51,0,1949,3051
11,52,0,1902,3098
11,53,0,1851,3149
11,54,0,1802,3198
11,55,0,1756,3244
11,56,0,1702,3298
11,57,0,1650,3350
11,58,0,1600,3400
11,59,0,1557,3443
11,60,0,1512,3488
11,61,0,1462,3538
11,62,0,1426,3574
11,63,0,1390,3610
11,64,0,1354,3646
11,65,0,1321,3679
11,66,0,1285,3715
11,67,0,1242,3758
11,68,0,1210,3790
11,69,0,1170,3830
11,70,0,1141,3859
11,71,0,1111,3889
11,72,0,1070,3930
11,73,0,1033,3967
11,74,0,1012,3988
11,75,0,980,4020
11,76,0,956,4044
11,77,0,921,4079
11,78,0,893,4107
11,79,0,866,4134
6,0,4999,1,0
6,1,4998,2,0
6,2,4998,2,0
6,3,4996,4,0
6,4,4993,7,0
6,5,4989,11,0
6,6,4983,17,0
6,7,4974,26,0
6,8,4963,36,1
6,9,4940,59,1
6,10,4900,97,3
6,11,4800,165,35
6,12,4697,234,69
6,13,4525,371,104
6,14,4310,551,139
6,15,3962,861,177
6,16,3552,1227,221
6,17,3015,1711,274
6,18,2401,2259,340
6,19,1806,2782,412
6,20,1263,3244,493
6,21,850,3563,587
6,22,535,3779,686
6,23,332,3867,801
6,24,193,3898,909
6,25,126,3867,1007
6,26,82,3811,1107
6,27,52,3725,1223
6,28,35,3656,1309
6,29,18,3590,1392
6,30,11,3493,1496
6,31,6,3410,1584
6,32,4,3313,1683
6,33,1,3213,1786
6,34,0,3120,1880
6,35,0,3027,1973
6,36,0,2940,2060
6,37,0,2873,2127
6,38,0,2789,2211
6,39,0,2713,2287
6,40,0,2620,2380
