id,time,S,I,R
5,48,8696,133,1171
5,49,8651,145,1204
5,50,8605,160,1235
5,51,8559,173,1268
5,52,8502,195,1303
5,53,8447,220,1333
5,54,8391,243,1366
5,55,8331,270,1399
5,56,8279,286,1435
5,57,8215,317,1468
5,58,8149,347,1504
5,59,8079,377,1544
5,60,7998,422,1580
5,61,7902,483,1615
5,62,7811,537,1652
5,63,7716,587,1697
5,64,7620,642,1738
5,65,7513,709,1778
5,66,7408,771,1821
5,67,7287,848,1865
5,68,7159,928,1913
5,69,7027,1013,1960
5,70,6869,1123,2008
5,71,6712,1233,2055
5,72,6566,1319,2115
5,73,6389,1436,2175
5,74,6215,1557,2228
5,75,6036,1675,2289
5,76,5859,1795,2346
5,77,5660,1923,2417
5,78,5461,2061,2478
5,79,5280,2184,2536
12,0,9999,1,0
12,1,9999,1,0
12,2,9999,1,0
12,3,9999,1,0
12,4,9998,2,0
12,5,9998,2,0
12,6,9998,2,0
12,7,9998,2,0
12,8,9998,2,0
12,9,9998,2,0
12,10,9998,2,0
12,11,9968,2,30
12,12,9938,2,60
12,13,9907,3,90
12,14,9875,5,120
12,15,9845,5,150
12,16,9815,5,180
12,17,9783,7,210
12,18,9752,8,240
12,19,9721,9,270
12,20,9689,11,300
12,21,9658,12,330
12,22,9628,12,360
12,23,9595,15,390
12,24,9563,17,420
12,25,9531,19,450
12,26,9499,21,480
12,27,9467,22,511
12,28,9429,27,544
12,29,9395,31,574
12,30,9361,34,605
12,31,9325,40,635
12,32,9294,40,666
12,33,9257,47,696
12,34,9220,53,727
12,35,9184,59,757
12,36,9145,68,787
12,37,9107,74,819
12,38,9062,87,851
12,39,9021,96,883
12,40,8978,107,915
12,41,8925,128,947
12,42,8884,138,978
12,43,8833,154,1013
12,44,8785,170,1045
12,45,8731,188,1081
12,46,8682,205,1113
12,47,8633,219,1148
12,48,8573,245,1182
12,49,8511,273,1216
12,50,8445,302,1253
12,51,8376,337,1287
12,52,8308,371,1321
12,53,8249,393,1358
12,54,8173,433,1394
12,55,8087,481,1432
12,56,8003,530,1467
12,57,7885,605,1510
12,58,7786,660,1554
