id,time,S,I,R
3,2,9999,1,0
3,3,9999,1,0
3,4,9999,1,0
3,5,9999,1,0
3,6,9999,1,0
3,7,9999,1,0
3,8,9999,1,0
3,9,9999,1,0
3,10,9998,2,0
3,11,9998,2,0
3,12,9998,2,0
3,13,9998,2,0
3,14,9998,2,0
3,15,9998,2,0
3,16,9996,4,0
3,17,9996,4,0
3,18,9996,4,0
3,19,9995,5,0
3,20,9993,7,0
3,21,9992,8,0
3,22,9991,9,0
3,23,9990,10,0
3,24,9987,13,0
3,25,9987,13,0
3,26,9986,14,0
3,27,9983,17,0
3,28,9979,20,1
3,29,9977,22,1
3,30,9972,27,1
3,31,9969,30,1
3,32,9965,34,1
3,33,9956,43,1
3,34,9951,48,1
3,35,9946,52,2
3,36,9937,60,3
3,37,9927,69,4
3,38,9909,86,5
3,39,9898,97,5
3,40,9878,114,8
3,41,9862,129,9
3,42,9847,143,10
3,43,9829,161,10
3,44,9806,183,11
3,45,9778,208,14
3,46,9741,241,18
3,47,9705,274,21
3,48,9660,315,25
3,49,9613,361,26
3,50,9559,410,31
3,51,9496,470,34
3,52,9421,539,40
3,53,9339,614,47
3,54,9261,685,54
3,55,9170,766,64
3,56,9051,880,69
3,57,8932,991,77
3,58,8789,1127,84
3,59,8636,1269,95
3,60,8463,1426,111
3,61,8288,1579,133
3,62,8110,1737,153
3,63,7897,1932,171
3,64,7647,2162,191
3,65,7403,2388,209
3,66,7117,2650,233
3,67,6847,2894,259
3,68,6555,3151,294
3,69,6208,3473,319
3,70,5856,3790,354
3,71,5528,4083,389
3,72,5170,4403,427
3,73,4830,4701,469
3,74,4494,4988,518
3,75,4153,5295,552
3,76,3806,5584,610
3,77,3519,5819,662
3,78,3198,6082,720
3,79,2902,6316,782
12,0,9999,1,0
12,1,9999,1,0
12,2,9999,1,0
12,3,9999,1,0
12,4,9999,1,0
12,5,9999,1,0
12,6,9999,1,0
12,7,9999,1,0
12,8,9998,2,0
12,9,9998,2,0
12,10,9998,2,0
12,11,9998,2,0
12,12,9998,2,0
12,13,9997,3,0
12,14,9996,4,0
12,15,9993,7,0
12,16,9993,7,0
12,17,9993,7,0
12,18,9992,8,0
12,19,9991,9,0
12,20,9991,9,0
12,21,9990,9,1
12,22,9989,10,1
12,23,9987,12,1
12,24,9984,14,2
12,25,9982,15,3
12,26,9980,17,3
12,27,9974,23,3
12,28,9970,26,4
12,29,9965,30,5
12,30,9958,37,5
12,31,9954,39,7
12,32,9954,39,7
12,33,9948,45,7
12,34,9939,54,7
12,35,9931,62,7
12,36,9925,68,7
12,37,9913,79,8
12,38,9899,93,8
12,39,9886,106,8
12,40,9870,122,8
